nombre;opiniones;rank;precio;estilo
La Buena Vida;113;806;€€€€;Mediterránea
La Buena Vida;113;806;€€€€;Española
Terramundi;727;807;€€ - €€€;Opciones vegetarianas
Terramundi;727;807;€€ - €€€;Mediterránea
Terramundi;727;807;€€ - €€€;Española
Terramundi;727;807;€€ - €€€;Opciones sin gluten
Terramundi;727;807;€€ - €€€;Internacional
PAZO CORUÑA;284;808;€€ - €€€;Española
PAZO CORUÑA;284;808;€€ - €€€;Mediterránea
Creperie Ma Bretagne;151;809;€;Opciones sin gluten
Creperie Ma Bretagne;151;809;€;Opciones vegetarianas
Creperie Ma Bretagne;151;809;€;Francesa
Tacos Chapultepec;206;810;€;Mexicana
Tacos Chapultepec;206;810;€;Comida rápida
Tacos Chapultepec;206;810;€;Opciones vegetarianas
Tacos Chapultepec;206;810;€;Latina
Benares Madrid;403;811;€€€€;Asiática
Benares Madrid;403;811;€€€€;Opciones vegetarianas
Benares Madrid;403;811;€€€€;India
Benares Madrid;403;811;€€€€;Opciones veganas
Benares Madrid;403;811;€€€€;Opciones sin gluten
EL INVERNADERO DE SALVADOR BACHILLER;305;812;€€ - €€€;Opciones veganas
EL INVERNADERO DE SALVADOR BACHILLER;305;812;€€ - €€€;Opciones sin gluten
EL INVERNADERO DE SALVADOR BACHILLER;305;812;€€ - €€€;Europea
EL INVERNADERO DE SALVADOR BACHILLER;305;812;€€ - €€€;Opciones vegetarianas
EL INVERNADERO DE SALVADOR BACHILLER;305;812;€€ - €€€;Española
Docamar;695;813;€;Mediterránea
Docamar;695;813;€;Española
Esteban;327;814;€€ - €€€;Española
Esteban;327;814;€€ - €€€;Mediterránea
Esteban;327;814;€€ - €€€;Europea
Esteban;327;814;€€ - €€€;Opciones vegetarianas
Taberna Gaztelupe;372;815;€€€€;Europea
Taberna Gaztelupe;372;815;€€€€;Opciones sin gluten
Taberna Gaztelupe;372;815;€€€€;Mediterránea
Taberna Gaztelupe;372;815;€€€€;Española
Taberna Gaztelupe;372;815;€€€€;Opciones vegetarianas
Mesa 3;114;816;€€ - €€€;Mediterránea
Mesa 3;114;816;€€ - €€€;Opciones vegetarianas
Mesa 3;114;816;€€ - €€€;Española
Mesa 3;114;816;€€ - €€€;Europea
Brasayleña C.C. Plenilunio;414;817;€€ - €€€;Barbacoa
Brasayleña C.C. Plenilunio;414;817;€€ - €€€;Asador
Brasayleña C.C. Plenilunio;414;817;€€ - €€€;Opciones sin gluten
Brasayleña C.C. Plenilunio;414;817;€€ - €€€;Sudamericana
L'abbraccio;229;818;€€ - €€€;Española
L'abbraccio;229;818;€€ - €€€;Mediterránea
L'abbraccio;229;818;€€ - €€€;Europea
L'abbraccio;229;818;€€ - €€€;Opciones vegetarianas
Thai Orchid;196;819;€€ - €€€;Tailandesa
Thai Orchid;196;819;€€ - €€€;Opciones sin gluten
Thai Orchid;196;819;€€ - €€€;Asiática
Thai Orchid;196;819;€€ - €€€;Opciones vegetarianas
Thai Orchid;196;819;€€ - €€€;Opciones veganas
Restaurante O´Caldiño Cocina Gallega;361;820;€€ - €€€;Mediterránea
Restaurante O´Caldiño Cocina Gallega;361;820;€€ - €€€;Española
Restaurante O´Caldiño Cocina Gallega;361;820;€€ - €€€;Europea
Restaurante O´Caldiño Cocina Gallega;361;820;€€ - €€€;Opciones sin gluten
Restaurante O´Caldiño Cocina Gallega;361;820;€€ - €€€;Opciones vegetarianas
Restaurante O´Caldiño Cocina Gallega;361;820;€€ - €€€;Marisco
Noi Due Ristorante Pizzeria;109;821;€€ - €€€;Opciones vegetarianas
Noi Due Ristorante Pizzeria;109;821;€€ - €€€;Europea
Noi Due Ristorante Pizzeria;109;821;€€ - €€€;Mediterránea
Noi Due Ristorante Pizzeria;109;821;€€ - €€€;Italiana
Noi Due Ristorante Pizzeria;109;821;€€ - €€€;Opciones veganas
La Gabinoteca;922;822;€€ - €€€;Española
La Gabinoteca;922;822;€€ - €€€;Opciones vegetarianas
La Gabinoteca;922;822;€€ - €€€;Opciones veganas
La Gabinoteca;922;822;€€ - €€€;Mediterránea
La Gabinoteca;922;822;€€ - €€€;Europea
La Gabinoteca;922;822;€€ - €€€;Opciones sin gluten
Opalo Gastro Pub;87;823;€€ - €€€;Europea
Opalo Gastro Pub;87;823;€€ - €€€;Americana
Opalo Gastro Pub;87;823;€€ - €€€;Opciones vegetarianas
Opalo Gastro Pub;87;823;€€ - €€€;Española
Opalo Gastro Pub;87;823;€€ - €€€;Mediterránea
Opalo Gastro Pub;87;823;€€ - €€€;Opciones sin gluten
Opalo Gastro Pub;87;823;€€ - €€€;Opciones veganas
Cerveceria 100 Montaditos;720;824;€;Española
Cerveceria 100 Montaditos;720;824;€;Comida rápida
Cerveceria 100 Montaditos;720;824;€;Europea
LAVINIA;145;825;€€ - €€€;Mediterránea
LAVINIA;145;825;€€ - €€€;Española
LAVINIA;145;825;€€ - €€€;Europea
Smok Mok;88;826;€;Asiática
Smok Mok;88;826;€;Opciones veganas
Smok Mok;88;826;€;Street food / Comida en la calle
Smok Mok;88;826;€;Opciones sin gluten
Smok Mok;88;826;€;Opciones vegetarianas
Alfredo's Barbacoa;863;827;€€ - €€€;Americana
Alfredo's Barbacoa;863;827;€€ - €€€;Asador
Alfredo's Barbacoa;863;827;€€ - €€€;Barbacoa
Yakitoro;4684;828;€€ - €€€;Opciones vegetarianas
Yakitoro;4684;828;€€ - €€€;Opciones sin gluten
Yakitoro;4684;828;€€ - €€€;Mediterránea
Yakitoro;4684;828;€€ - €€€;Opciones veganas
Yakitoro;4684;828;€€ - €€€;Española
Yakitoro;4684;828;€€ - €€€;Japonesa
Yakitoro;4684;828;€€ - €€€;Asiática
Yakitoro;4684;828;€€ - €€€;Europea
La Creperia Rosa;68;829;€;Francesa
La Creperia Rosa;68;829;€;Opciones vegetarianas
La Creperia Rosa;68;829;€;Europea
La Creperia Rosa;68;829;€;Opciones sin gluten
Pink Monkey;365;830;€€ - €€€;Opciones vegetarianas
Pink Monkey;365;830;€€ - €€€;Opciones veganas
Pink Monkey;365;830;€€ - €€€;Opciones sin gluten
Pink Monkey;365;830;€€ - €€€;Tailandesa
Pink Monkey;365;830;€€ - €€€;Asiática
Pink Monkey;365;830;€€ - €€€;Fusión
Pink Monkey;365;830;€€ - €€€;Peruana
Taberna Puerto Lagasca;163;831;€€ - €€€;Española
Taberna Puerto Lagasca;163;831;€€ - €€€;Opciones vegetarianas
Taberna Puerto Lagasca;163;831;€€ - €€€;Europea
Taberna Puerto Lagasca;163;831;€€ - €€€;Mediterránea
La Cantina;442;832;€€ - €€€;Opciones sin gluten
La Cantina;442;832;€€ - €€€;Opciones vegetarianas
La Cantina;442;832;€€ - €€€;Europea
La Cantina;442;832;€€ - €€€;Española
La Cantina;442;832;€€ - €€€;Mediterránea
Balón Tokio;52;833;€€ - €€€;Japonesa
Taberna Ubeda;112;834;€€ - €€€;Europea
Taberna Ubeda;112;834;€€ - €€€;Opciones vegetarianas
Taberna Ubeda;112;834;€€ - €€€;Mediterránea
Taberna Ubeda;112;834;€€ - €€€;Española
Distrito Vegano;144;835;€€ - €€€;Opciones vegetarianas
Distrito Vegano;144;835;€€ - €€€;Opciones sin gluten
Distrito Vegano;144;835;€€ - €€€;Opciones veganas
Nippon 2;189;836;€€ - €€€;Sushi
Nippon 2;189;836;€€ - €€€;Opciones vegetarianas
Nippon 2;189;836;€€ - €€€;Asiática
Nippon 2;189;836;€€ - €€€;Opciones sin gluten
Nippon 2;189;836;€€ - €€€;Japonesa
La Mordida;423;837;€€ - €€€;Mexicana
La Mordida;423;837;€€ - €€€;Opciones veganas
La Mordida;423;837;€€ - €€€;Latina
La Mordida;423;837;€€ - €€€;Opciones vegetarianas
La Chulapa de Alcala;949;838;€€ - €€€;Opciones sin gluten
La Chulapa de Alcala;949;838;€€ - €€€;Opciones vegetarianas
La Chulapa de Alcala;949;838;€€ - €€€;Española
La Chulapa de Alcala;949;838;€€ - €€€;Mediterránea
La Chulapa de Alcala;949;838;€€ - €€€;Opciones veganas
La Chulapa de Alcala;949;838;€€ - €€€;Europea
Sony's Food;99;839;€;Mexicana
Sony's Food;99;839;€;Francesa
Sony's Food;99;839;€;Saludable
Sony's Food;99;839;€;Internacional
El Horno Azul;96;840;€;Europea
El Horno Azul;96;840;€;Italiana
El Horno Azul;96;840;€;Pizza
El Horno Azul;96;840;€;Comida rápida
El Horno Azul;96;840;€;Opciones vegetarianas
Marabú;35;841;€€ - €€€;Española
Restaurante La Misión;271;842;€€ - €€€;Opciones sin gluten
Restaurante La Misión;271;842;€€ - €€€;Opciones veganas
Restaurante La Misión;271;842;€€ - €€€;Mediterránea
Restaurante La Misión;271;842;€€ - €€€;Europea
Restaurante La Misión;271;842;€€ - €€€;Española
Restaurante La Misión;271;842;€€ - €€€;Opciones vegetarianas
Falafeleria;40;843;€;Comida rápida
Falafeleria;40;843;€;Opciones veganas
Falafeleria;40;843;€;Opciones vegetarianas
Falafeleria;40;843;€;Mediterránea
Falafeleria;40;843;€;Saludable
Falafeleria;40;843;€;De Oriente Medio
Taqueria La Lupita;555;844;€€ - €€€;Latina
Taqueria La Lupita;555;844;€€ - €€€;Opciones vegetarianas
Taqueria La Lupita;555;844;€€ - €€€;Mexicana
Taqueria La Lupita;555;844;€€ - €€€;Opciones sin gluten
Parrilla del Mago;274;845;€€ - €€€;Mediterránea
Parrilla del Mago;274;845;€€ - €€€;Española
Parrilla del Mago;274;845;€€ - €€€;Asador
Parrilla del Mago;274;845;€€ - €€€;Europea
Entre Santos;38;846;€€ - €€€;Española
Entre Santos;38;846;€€ - €€€;Mediterránea
Entre Santos;38;846;€€ - €€€;Opciones vegetarianas
Entre Santos;38;846;€€ - €€€;Fusión
Croqueta y Presumida La Latina;56;847;€€ - €€€;Española
taberna restaurante la chusquery;383;848;€€ - €€€;Opciones sin gluten
taberna restaurante la chusquery;383;848;€€ - €€€;Española
taberna restaurante la chusquery;383;848;€€ - €€€;Internacional
taberna restaurante la chusquery;383;848;€€ - €€€;Mediterránea
taberna restaurante la chusquery;383;848;€€ - €€€;Europea
taberna restaurante la chusquery;383;848;€€ - €€€;Opciones vegetarianas
Plaza Mayor;326;849;€€ - €€€;Española
Pisco41;246;850;€€ - €€€;Latina
Pisco41;246;850;€€ - €€€;Sudamericana
Pisco41;246;850;€€ - €€€;Peruana
Taberna La Gaditana;433;851;€€ - €€€;Española
Taberna La Gaditana;433;851;€€ - €€€;Mediterránea
Tuk Tuk Asian Street Food Chueca;560;852;€€ - €€€;Opciones vegetarianas
Tuk Tuk Asian Street Food Chueca;560;852;€€ - €€€;Tailandesa
Tuk Tuk Asian Street Food Chueca;560;852;€€ - €€€;Indonesia
Tuk Tuk Asian Street Food Chueca;560;852;€€ - €€€;Opciones sin gluten
Tuk Tuk Asian Street Food Chueca;560;852;€€ - €€€;Opciones veganas
Tuk Tuk Asian Street Food Chueca;560;852;€€ - €€€;Asiática
Tuk Tuk Asian Street Food Chueca;560;852;€€ - €€€;Vietnamita
Museo del Jamon;6924;853;€;Mediterránea
Museo del Jamon;6924;853;€;Española
Museo del Jamon;6924;853;€;Europea
Gauranga Transcendental Food;89;854;€;Mediterránea
Gauranga Transcendental Food;89;854;€;Fusión
Gauranga Transcendental Food;89;854;€;India
Gauranga Transcendental Food;89;854;€;Opciones vegetarianas
Gauranga Transcendental Food;89;854;€;Opciones veganas
La Esquina del Real;246;855;€€€€;Europea
La Esquina del Real;246;855;€€€€;Francesa
Calle 30;378;856;€€ - €€€;Mediterránea
Calle 30;378;856;€€ - €€€;Europea
Calle 30;378;856;€€ - €€€;Española
Calle 30;378;856;€€ - €€€;Internacional
Calle 30;378;856;€€ - €€€;Barbacoa
Calle 30;378;856;€€ - €€€;Asador
La Merced;92;857;€€ - €€€;Opciones vegetarianas
La Merced;92;857;€€ - €€€;Europea
Sylkar;228;858;€€ - €€€;Española
Sylkar;228;858;€€ - €€€;Mediterránea
Mercado de San Ildefonso;980;859;€€ - €€€;Opciones veganas
Mercado de San Ildefonso;980;859;€€ - €€€;Mediterránea
Mercado de San Ildefonso;980;859;€€ - €€€;Comida rápida
Mercado de San Ildefonso;980;859;€€ - €€€;Latina
Mercado de San Ildefonso;980;859;€€ - €€€;Opciones vegetarianas
Mercado de San Ildefonso;980;859;€€ - €€€;Española
Mercado de San Ildefonso;980;859;€€ - €€€;Americana
Mercado de San Ildefonso;980;859;€€ - €€€;Europea
Mercado de San Ildefonso;980;859;€€ - €€€;Opciones sin gluten
Mercado de San Ildefonso;980;859;€€ - €€€;Peruana
Cuarto y Mitad;264;860;€€ - €€€;Española
Cuarto y Mitad;264;860;€€ - €€€;Asador
Cuarto y Mitad;264;860;€€ - €€€;Barbacoa
La Ancha;120;861;€€ - €€€;Mediterránea
La Ancha;120;861;€€ - €€€;Española
Taj Mahal;237;862;€€ - €€€;Opciones vegetarianas
Taj Mahal;237;862;€€ - €€€;Asiática
Taj Mahal;237;862;€€ - €€€;India
Taj Mahal;237;862;€€ - €€€;Opciones veganas
O Pazo de Lugo;381;863;€€ - €€€;Española
O Pazo de Lugo;381;863;€€ - €€€;Opciones vegetarianas
O Pazo de Lugo;381;863;€€ - €€€;Mediterránea
Liabeny;123;864;€€ - €€€;Española
Liabeny;123;864;€€ - €€€;Europea
Museo del Jamon;292;865;€;Mediterránea
Museo del Jamon;292;865;€;Española
Restaurante Amazonico;2146;866;€€€€;Opciones sin gluten
Restaurante Amazonico;2146;866;€€€€;Opciones vegetarianas
Restaurante Amazonico;2146;866;€€€€;Mediterránea
Restaurante Amazonico;2146;866;€€€€;Opciones veganas
Restaurante Amazonico;2146;866;€€€€;Latina
Taberna del Alabardero;420;867;€€ - €€€;Opciones vegetarianas
Taberna del Alabardero;420;867;€€ - €€€;Española
Taberna del Alabardero;420;867;€€ - €€€;Europea
Taberna del Alabardero;420;867;€€ - €€€;Opciones sin gluten
Xentes;138;868;€€ - €€€;Marisco
Xentes;138;868;€€ - €€€;Española
Strawberry Fields. Hamburguesas;169;869;€€ - €€€;Internacional
Strawberry Fields. Hamburguesas;169;869;€€ - €€€;Americana
Restaurante Santerra;121;870;€€€€;Española
Restaurante Santerra;121;870;€€€€;Opciones vegetarianas
Restaurante Gaudium Chamberí;110;871;€€ - €€€;Española
Restaurante Gaudium Chamberí;110;871;€€ - €€€;Fusión
Restaurante Gaudium Chamberí;110;871;€€ - €€€;Opciones sin gluten
Restaurante Gaudium Chamberí;110;871;€€ - €€€;Opciones vegetarianas
Restaurante Gaudium Chamberí;110;871;€€ - €€€;Opciones veganas
El Telegrafo;362;872;€€€€;Opciones sin gluten
El Telegrafo;362;872;€€€€;Marisco
El Telegrafo;362;872;€€€€;Mediterránea
El Telegrafo;362;872;€€€€;Española
El Telegrafo;362;872;€€€€;Opciones vegetarianas
Restaurante Filandon;1699;873;€€€€;Europea
Restaurante Filandon;1699;873;€€€€;Opciones sin gluten
Restaurante Filandon;1699;873;€€€€;Opciones veganas
Restaurante Filandon;1699;873;€€€€;Española
Restaurante Filandon;1699;873;€€€€;Mediterránea
Restaurante Filandon;1699;873;€€€€;Opciones vegetarianas
El Rancho Madrid - Asador Argentino;234;874;€€ - €€€;Barbacoa
El Rancho Madrid - Asador Argentino;234;874;€€ - €€€;Latina
El Rancho Madrid - Asador Argentino;234;874;€€ - €€€;Asador
El Rancho Madrid - Asador Argentino;234;874;€€ - €€€;Argentina
Libertad 26 / EL26;266;875;€€ - €€€;Europea
Libertad 26 / EL26;266;875;€€ - €€€;Opciones sin gluten
Libertad 26 / EL26;266;875;€€ - €€€;Mediterránea
Libertad 26 / EL26;266;875;€€ - €€€;Opciones vegetarianas
Libertad 26 / EL26;266;875;€€ - €€€;Española
Libertad 26 / EL26;266;875;€€ - €€€;Opciones veganas
Comete Mexico;189;876;€€ - €€€;Opciones vegetarianas
Comete Mexico;189;876;€€ - €€€;Opciones sin gluten
Comete Mexico;189;876;€€ - €€€;Mexicana
Comete Mexico;189;876;€€ - €€€;Latina
Comete Mexico;189;876;€€ - €€€;Opciones veganas
Al Natural Madrid;452;877;€€ - €€€;Mediterránea
Al Natural Madrid;452;877;€€ - €€€;Opciones sin gluten
Al Natural Madrid;452;877;€€ - €€€;Española
Al Natural Madrid;452;877;€€ - €€€;Opciones veganas
Al Natural Madrid;452;877;€€ - €€€;Opciones vegetarianas
Al Natural Madrid;452;877;€€ - €€€;Saludable
Taberna La Dolores;633;878;€€ - €€€;Española
Museo del Jamon;2642;879;€;Mediterránea
Museo del Jamon;2642;879;€;Española
La Mordida;304;880;€€ - €€€;Opciones vegetarianas
La Mordida;304;880;€€ - €€€;Opciones sin gluten
La Mordida;304;880;€€ - €€€;Mexicana
La Mordida;304;880;€€ - €€€;Latina
Taberna Kaixo;643;881;€€ - €€€;Opciones sin gluten
Taberna Kaixo;643;881;€€ - €€€;Opciones veganas
Taberna Kaixo;643;881;€€ - €€€;Española
Taberna Kaixo;643;881;€€ - €€€;Mediterránea
Taberna Kaixo;643;881;€€ - €€€;Opciones vegetarianas
El Chacon;216;882;€€ - €€€;Española
Museo del Jamon;358;883;€;Mediterránea
Museo del Jamon;358;883;€;Española
El Mandela;175;884;€€ - €€€;Africana
Arabia;289;885;€€ - €€€;De Oriente Medio
Arabia;289;885;€€ - €€€;Opciones vegetarianas
Arabia;289;885;€€ - €€€;Marroquí
Arabia;289;885;€€ - €€€;Mediterránea
Arabia;289;885;€€ - €€€;Opciones veganas
La cocina del desierto;489;886;€€ - €€€;Halal
La cocina del desierto;489;886;€€ - €€€;Marroquí
La cocina del desierto;489;886;€€ - €€€;Opciones veganas
La cocina del desierto;489;886;€€ - €€€;De Oriente Medio
La cocina del desierto;489;886;€€ - €€€;Opciones vegetarianas
Diferen-t Madrid;209;887;€€ - €€€;Opciones vegetarianas
Diferen-t Madrid;209;887;€€ - €€€;Mediterránea
Diferen-t Madrid;209;887;€€ - €€€;Española
Trattoria da Alfredo;65;888;€€ - €€€;Opciones vegetarianas
Trattoria da Alfredo;65;888;€€ - €€€;Italiana
Trattoria Pulcinella;569;889;€€ - €€€;Opciones vegetarianas
Trattoria Pulcinella;569;889;€€ - €€€;Italiana
Trattoria Pulcinella;569;889;€€ - €€€;Opciones veganas
Puerta 57;818;890;€€€€;Española
Puerta 57;818;890;€€€€;Opciones vegetarianas
Puerta 57;818;890;€€€€;Mediterránea
Puerta 57;818;890;€€€€;Opciones sin gluten
Puerta 57;818;890;€€€€;Opciones veganas
Puerta 57;818;890;€€€€;Europea
Restaurante La Cabra;540;891;€€€€;Europea
Restaurante La Cabra;540;891;€€€€;Opciones sin gluten
Restaurante La Cabra;540;891;€€€€;Mediterránea
Restaurante La Cabra;540;891;€€€€;Española
The Captain;56;892;€€ - €€€;Americana
The Captain;56;892;€€ - €€€;Británica
The Captain;56;892;€€ - €€€;Española
The Captain;56;892;€€ - €€€;Fusión
19 Sushi Bar;241;893;€€ - €€€;Asiática
19 Sushi Bar;241;893;€€ - €€€;Opciones vegetarianas
19 Sushi Bar;241;893;€€ - €€€;Sushi
19 Sushi Bar;241;893;€€ - €€€;Japonesa
Roostiq;78;894;€€ - €€€;Mediterránea
Roostiq;78;894;€€ - €€€;Española
Roostiq;78;894;€€ - €€€;Pizza
Roostiq;78;894;€€ - €€€;Barbacoa
Arallo Taberna Madrid;177;895;€€ - €€€;Opciones sin gluten
Arallo Taberna Madrid;177;895;€€ - €€€;Opciones vegetarianas
Arallo Taberna Madrid;177;895;€€ - €€€;Mediterránea
Casa Nemesio;341;896;€€€€;Opciones vegetarianas
Casa Nemesio;341;896;€€€€;Marisco
Casa Nemesio;341;896;€€€€;Mediterránea
Casa Nemesio;341;896;€€€€;Opciones sin gluten
Casa Nemesio;341;896;€€€€;Española
Casa Nemesio;341;896;€€€€;Europea
La posada del dragon;169;897;€€ - €€€;Mediterránea
La posada del dragon;169;897;€€ - €€€;Española
La posada del dragon;169;897;€€ - €€€;Opciones vegetarianas
La posada del dragon;169;897;€€ - €€€;Europea
Raro Rare;307;898;€€ - €€€;Asiática
Raro Rare;307;898;€€ - €€€;Opciones sin gluten
Raro Rare;307;898;€€ - €€€;Opciones vegetarianas
Raro Rare;307;898;€€ - €€€;Opciones veganas
El Recuerdo;301;899;€€ - €€€;Europea
El Recuerdo;301;899;€€ - €€€;Española
El Recuerdo;301;899;€€ - €€€;Mediterránea
El Recuerdo;301;899;€€ - €€€;Opciones vegetarianas
Macanudo Bar Espacio Arte;46;900;€;Comida rápida
Macanudo Bar Espacio Arte;46;900;€;Americana
Macanudo Bar Espacio Arte;46;900;€;Sudamericana
Macanudo Bar Espacio Arte;46;900;€;Opciones veganas
Macanudo Bar Espacio Arte;46;900;€;Argentina
Macanudo Bar Espacio Arte;46;900;€;Opciones vegetarianas
Macanudo Bar Espacio Arte;46;900;€;Opciones sin gluten
Lamucca De Pez;1625;901;€€ - €€€;Europea
Lamucca De Pez;1625;901;€€ - €€€;Española
Lamucca De Pez;1625;901;€€ - €€€;Internacional
Lamucca De Pez;1625;901;€€ - €€€;Opciones sin gluten
Lamucca De Pez;1625;901;€€ - €€€;Mediterránea
Lamucca De Pez;1625;901;€€ - €€€;Opciones veganas
Lamucca De Pez;1625;901;€€ - €€€;Opciones vegetarianas
Emma y Julia;421;902;€€ - €€€;Mediterránea
Emma y Julia;421;902;€€ - €€€;Opciones sin gluten
Emma y Julia;421;902;€€ - €€€;Opciones vegetarianas
Emma y Julia;421;902;€€ - €€€;Pizza
Emma y Julia;421;902;€€ - €€€;Italiana
Emma y Julia;421;902;€€ - €€€;Europea
Emma y Julia;421;902;€€ - €€€;Opciones veganas
Sanxenxo;148;903;€€€€;Española
Sanxenxo;148;903;€€€€;Europea
Sanxenxo;148;903;€€€€;Marisco
Sanxenxo;148;903;€€€€;Mediterránea
Matador;101;904;€;Española
La Giralda;255;905;€€ - €€€;Mediterránea
La Giralda;255;905;€€ - €€€;Opciones vegetarianas
La Giralda;255;905;€€ - €€€;Española
La Giralda;255;905;€€ - €€€;Opciones sin gluten
Vinoteca Barbechera;572;906;€€ - €€€;Opciones veganas
Vinoteca Barbechera;572;906;€€ - €€€;Mediterránea
Vinoteca Barbechera;572;906;€€ - €€€;Europea
Vinoteca Barbechera;572;906;€€ - €€€;Opciones sin gluten
Vinoteca Barbechera;572;906;€€ - €€€;Española
Vinoteca Barbechera;572;906;€€ - €€€;Opciones vegetarianas
Ciudad de Tui;593;907;€€ - €€€;Opciones vegetarianas
Ciudad de Tui;593;907;€€ - €€€;Opciones veganas
Ciudad de Tui;593;907;€€ - €€€;Marisco
Ciudad de Tui;593;907;€€ - €€€;Mediterránea
Ciudad de Tui;593;907;€€ - €€€;Opciones sin gluten
Ciudad de Tui;593;907;€€ - €€€;Europea
Ciudad de Tui;593;907;€€ - €€€;Española
Jurucha;218;908;€;Española
Jurucha;218;908;€;Mediterránea
Magasand;135;909;€€ - €€€;Opciones sin gluten
Magasand;135;909;€€ - €€€;Opciones veganas
Magasand;135;909;€€ - €€€;Mediterránea
Magasand;135;909;€€ - €€€;Opciones vegetarianas
Magasand;135;909;€€ - €€€;Europea
Magasand;135;909;€€ - €€€;Café
La Gastroteca De Santiago;215;910;€€ - €€€;Opciones sin gluten
La Gastroteca De Santiago;215;910;€€ - €€€;Española
La Gastroteca De Santiago;215;910;€€ - €€€;Opciones vegetarianas
La Gastroteca De Santiago;215;910;€€ - €€€;Mediterránea
La Gastroteca De Santiago;215;910;€€ - €€€;Europea
El Rincon de los Cuates;197;911;€€ - €€€;Opciones vegetarianas
El Rincon de los Cuates;197;911;€€ - €€€;Latina
El Rincon de los Cuates;197;911;€€ - €€€;Mexicana
la Bomba Bistrot;326;912;€€ - €€€;Opciones sin gluten
la Bomba Bistrot;326;912;€€ - €€€;Española
la Bomba Bistrot;326;912;€€ - €€€;Europea
la Bomba Bistrot;326;912;€€ - €€€;Opciones veganas
la Bomba Bistrot;326;912;€€ - €€€;Opciones vegetarianas
la Bomba Bistrot;326;912;€€ - €€€;Mediterránea
Teitu;528;913;€€ - €€€;Opciones sin gluten
Teitu;528;913;€€ - €€€;Española
Teitu;528;913;€€ - €€€;Mediterránea
Teitu;528;913;€€ - €€€;Opciones vegetarianas
Asia Te;132;914;€€ - €€€;Asiática
Asia Te;132;914;€€ - €€€;Opciones vegetarianas
Asia Te;132;914;€€ - €€€;China
Pasta Mito;54;915;€€ - €€€;Italiana
Pasta Mito;54;915;€€ - €€€;Mediterránea
Pasta Mito;54;915;€€ - €€€;Opciones vegetarianas
Pasta Mito;54;915;€€ - €€€;Europea
Pasta Mito;54;915;€€ - €€€;Opciones veganas
de Pura Cepa;134;916;€€ - €€€;Opciones vegetarianas
de Pura Cepa;134;916;€€ - €€€;Mediterránea
de Pura Cepa;134;916;€€ - €€€;Española
Joselito's;93;917;€€ - €€€;Española
El Jamon y El Churrasco;262;918;€€ - €€€;Europea
El Jamon y El Churrasco;262;918;€€ - €€€;Española
El Jamon y El Churrasco;262;918;€€ - €€€;Mediterránea
Atocha Tandoori;166;919;€€ - €€€;Opciones veganas
Atocha Tandoori;166;919;€€ - €€€;India
Atocha Tandoori;166;919;€€ - €€€;Opciones sin gluten
Atocha Tandoori;166;919;€€ - €€€;Opciones vegetarianas
Atocha Tandoori;166;919;€€ - €€€;Asiática
NuBel;559;920;€€ - €€€;Opciones sin gluten
NuBel;559;920;€€ - €€€;Opciones vegetarianas
NuBel;559;920;€€ - €€€;Internacional
NuBel;559;920;€€ - €€€;Española
NuBel;559;920;€€ - €€€;Opciones veganas
NuBel;559;920;€€ - €€€;Europea
Rolenka;67;921;€€ - €€€;Mediterránea
Rolenka;67;921;€€ - €€€;Opciones vegetarianas
Rolenka;67;921;€€ - €€€;Europea
Rolenka;67;921;€€ - €€€;Opciones veganas
Rolenka;67;921;€€ - €€€;Internacional
Rolenka;67;921;€€ - €€€;Española
La Barraca;2815;922;€€ - €€€;Marisco
La Barraca;2815;922;€€ - €€€;Mediterránea
La Barraca;2815;922;€€ - €€€;Europea
La Barraca;2815;922;€€ - €€€;Opciones vegetarianas
La Barraca;2815;922;€€ - €€€;Española
Oter Restaurante;148;923;€€ - €€€;Europea
Oter Restaurante;148;923;€€ - €€€;Mediterránea
Oter Restaurante;148;923;€€ - €€€;Opciones vegetarianas
Oter Restaurante;148;923;€€ - €€€;Española
Aderezo 37;81;924;€;Española
Aderezo 37;81;924;€;Opciones vegetarianas
Aderezo 37;81;924;€;Mediterránea
Sasha Boom;225;925;€€ - €€€;Opciones vegetarianas
Sasha Boom;225;925;€€ - €€€;Opciones sin gluten
Sasha Boom;225;925;€€ - €€€;Fusión
Sasha Boom;225;925;€€ - €€€;Asiática
Sasha Boom;225;925;€€ - €€€;Sudamericana
Sasha Boom;225;925;€€ - €€€;Opciones veganas
Sasha Boom;225;925;€€ - €€€;Peruana
Diaz y Larrouy;106;926;€€ - €€€;Mediterránea
Diaz y Larrouy;106;926;€€ - €€€;Española
Cafe De Chinitas;347;927;€€ - €€€;Internacional
Cafe De Chinitas;347;927;€€ - €€€;Española
Cafe De Chinitas;347;927;€€ - €€€;Mediterránea
Cinco Jotas Padre Damián;231;928;€€ - €€€;Opciones vegetarianas
Cinco Jotas Padre Damián;231;928;€€ - €€€;Europea
Cinco Jotas Padre Damián;231;928;€€ - €€€;Opciones sin gluten
Cinco Jotas Padre Damián;231;928;€€ - €€€;Española
Cinco Jotas Padre Damián;231;928;€€ - €€€;Mediterránea
El Lacon;434;929;€€ - €€€;Mediterránea
El Lacon;434;929;€€ - €€€;Española
El Lacon;434;929;€€ - €€€;Opciones vegetarianas
Restaurante Zhou Yulong;314;930;€;China
Restaurante Zhou Yulong;314;930;€;Sopas
Restaurante Zhou Yulong;314;930;€;Asiática
